MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,target
160.0,FV,24.0,2645.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,8.0,5.0,1999.0,2000.0,BrkFace,456.0,Gd,TA,Gd,TA,No,649.0,0.0,321.0,970.0,Ex,Y,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,1999.0,Fin,2.0,480.0,Y,115.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,172500.0
60.0,RL,89.0,11645.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,2004.0,2004.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,860.0,860.0,Ex,Y,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,2004.0,RFn,2.0,565.0,Y,0.0,70.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,196500.0
60.0,RL,66.0,13682.0,Pave,,IR2,HLS,AllPub,CulDSac,Gtl,1Fam,10.0,5.0,2006.0,2006.0,BrkFace,1031.0,Ex,TA,Ex,TA,Gd,0.0,0.0,1410.0,1410.0,Ex,Y,1426.0,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,3.0,1.0,Gd,10.0,1.0,2006.0,Fin,3.0,641.0,Y,192.0,0.0,37.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,438780.0
20.0,RL,60.0,7200.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,1Fam,5.0,7.0,1972.0,1972.0,None,0.0,TA,TA,TA,TA,Av,632.0,0.0,148.0,780.0,Ex,Y,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1973.0,Unf,1.0,352.0,Y,196.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,1.0,2008.0,124900.0
20.0,RL,63.0,13072.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,2004.0,2004.0,None,0.0,TA,TA,Gd,TA,No,941.0,0.0,217.0,1158.0,Ex,Y,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,0.0,2006.0,Unf,2.0,576.0,Y,0.0,50.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,158000.0
75.0,RM,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,7.0,1920.0,1996.0,None,0.0,TA,TA,TA,Fa,No,0.0,0.0,530.0,530.0,TA,N,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,3.0,1.0,Fa,6.0,0.0,1935.0,Unf,1.0,288.0,N,0.0,0.0,144.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,101000.0
120.0,RL,44.0,6442.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,8.0,5.0,2006.0,2006.0,Stone,178.0,Gd,TA,Gd,Gd,Mn,24.0,0.0,1346.0,1370.0,Ex,Y,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,1.0,2006.0,RFn,2.0,484.0,Y,120.0,49.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,202500.0
70.0,RM,50.0,10300.0,Pave,,IR1,Bnk,AllPub,Inside,Gtl,1Fam,7.0,6.0,1921.0,1950.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,576.0,576.0,Gd,Y,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,9.0,0.0,1990.0,Unf,2.0,480.0,Y,12.0,11.0,64.0,0.0,0.0,0.0,,GdPrv,,0.0,4.0,2010.0,140000.0
60.0,RL,,9375.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,1997.0,1998.0,BrkFace,573.0,TA,TA,Gd,TA,No,739.0,0.0,318.0,1057.0,Ex,Y,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,0.0,1998.0,RFn,2.0,645.0,Y,576.0,36.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,2.0,2009.0,219500.0
60.0,RL,76.0,9591.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2004.0,2005.0,BrkFace,344.0,Gd,TA,Ex,TA,Av,0.0,0.0,1143.0,1143.0,Ex,Y,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,2004.0,RFn,3.0,852.0,Y,192.0,151.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,317000.0
20.0,RL,,19900.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,1970.0,1989.0,BrkFace,287.0,TA,TA,Gd,TA,Gd,912.0,0.0,1035.0,1947.0,TA,Y,2207.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,1970.0,RFn,2.0,576.0,Y,301.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2010.0,180000.0
20.0,RL,72.0,10665.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2003.0,2003.0,BrkFace,167.0,Gd,TA,Gd,TA,Av,1013.0,0.0,440.0,1453.0,Ex,Y,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,2003.0,RFn,2.0,558.0,Y,144.0,29.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,226000.0
30.0,RM,47.0,4608.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,4.0,6.0,1945.0,1950.0,None,0.0,TA,Gd,TA,TA,No,0.0,0.0,747.0,747.0,TA,Y,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1945.0,Unf,1.0,220.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,80000.0
50.0,RL,81.0,15593.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,7.0,4.0,1953.0,1953.0,None,0.0,Gd,TA,TA,TA,No,603.0,0.0,701.0,1304.0,TA,Y,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,1953.0,Fin,2.0,667.0,Y,0.0,21.0,114.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,225000.0
20.0,RL,95.0,13651.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,6.0,1973.0,1973.0,BrkFace,1115.0,TA,Gd,Gd,TA,Gd,1880.0,0.0,343.0,2223.0,Ex,Y,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,2.0,1973.0,Fin,2.0,516.0,Y,300.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2007.0,244000.0
20.0,RL,69.0,7599.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,4.0,6.0,1982.0,2006.0,None,0.0,TA,TA,TA,TA,No,565.0,0.0,280.0,845.0,TA,Y,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1987.0,Unf,2.0,360.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,129500.0
60.0,RL,74.0,10141.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,1998.0,1998.0,BrkFace,40.0,TA,TA,Gd,TA,No,0.0,0.0,832.0,832.0,Gd,Y,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,1998.0,Fin,2.0,427.0,Y,0.0,94.0,0.0,0.0,291.0,0.0,,,,0.0,12.0,2009.0,185000.0
20.0,RL,85.0,10200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,7.0,1954.0,2003.0,BrkFace,104.0,TA,TA,TA,TA,No,320.0,362.0,404.0,1086.0,Gd,Y,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1989.0,Unf,2.0,490.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2010.0,144900.0
50.0,RM,60.0,5790.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,3.0,6.0,1915.0,1950.0,None,0.0,Gd,Gd,Fa,TA,No,0.0,0.0,840.0,840.0,Gd,N,840.0,765.0,0.0,1605.0,0.0,0.0,2.0,0.0,3.0,2.0,TA,8.0,0.0,1915.0,Unf,1.0,379.0,Y,0.0,0.0,202.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,107400.0
180.0,RM,21.0,1596.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,4.0,5.0,1973.0,1973.0,None,0.0,TA,TA,Gd,TA,Gd,462.0,0.0,0.0,462.0,TA,Y,526.0,462.0,0.0,988.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1973.0,Unf,1.0,297.0,Y,120.0,101.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,11.0,2009.0,91000.0
20.0,RL,,8475.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,4.0,7.0,1956.0,1956.0,None,0.0,TA,TA,TA,TA,No,228.0,0.0,724.0,952.0,Ex,Y,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1956.0,Unf,1.0,283.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,135750.0
50.0,RM,50.0,8635.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1948.0,2001.0,None,0.0,TA,TA,TA,TA,No,336.0,41.0,295.0,672.0,TA,Y,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,1948.0,Unf,1.0,240.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,1.0,2008.0,127000.0
90.0,RL,72.0,10778.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,4.0,5.0,1968.0,1968.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,1768.0,1768.0,TA,N,1768.0,0.0,0.0,1768.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,,,0.0,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,136500.0
50.0,RM,60.0,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,1Fam,5.0,6.0,1910.0,1981.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,440.0,440.0,Gd,Y,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,0.0,1966.0,Unf,2.0,440.0,Y,74.0,0.0,128.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2009.0,110000.0
60.0,RL,100.0,13000.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,6.0,6.0,1968.0,1968.0,BrkFace,576.0,TA,Gd,Gd,TA,No,448.0,0.0,448.0,896.0,TA,Y,1182.0,960.0,0.0,2142.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,1968.0,Fin,1.0,509.0,Y,0.0,72.0,0.0,0.0,252.0,0.0,,,,0.0,6.0,2009.0,193500.0
120.0,RM,32.0,4500.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,TwnhsE,6.0,5.0,1998.0,1998.0,BrkFace,443.0,TA,Gd,Ex,Gd,No,1201.0,0.0,36.0,1237.0,Ex,Y,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,0.0,1998.0,Fin,2.0,405.0,Y,0.0,199.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,153500.0
20.0,RL,78.0,10206.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2007.0,2007.0,Stone,468.0,TA,TA,Gd,TA,No,33.0,0.0,1530.0,1563.0,Ex,Y,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,2007.0,RFn,3.0,758.0,Y,144.0,99.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2008.0,245000.0
20.0,RL,80.0,8892.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1960.0,1960.0,BrkCmn,66.0,TA,TA,TA,TA,No,0.0,0.0,1065.0,1065.0,Gd,Y,1065.0,0.0,0.0,1065.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,1974.0,Unf,2.0,461.0,Y,74.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,126500.0
80.0,RL,,8530.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,1995.0,1996.0,BrkFace,22.0,TA,TA,Gd,TA,No,0.0,0.0,384.0,384.0,Gd,Y,804.0,670.0,0.0,1474.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,1995.0,Fin,2.0,400.0,Y,120.0,72.0,0.0,0.0,0.0,0.0,,,Shed,700.0,5.0,2009.0,168500.0
60.0,RL,121.0,16059.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,8.0,5.0,1991.0,1992.0,BrkFace,284.0,Gd,TA,Gd,TA,No,0.0,0.0,1288.0,1288.0,Ex,Y,1301.0,1116.0,0.0,2417.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,1991.0,Unf,2.0,462.0,Y,127.0,82.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,260000.0
60.0,RL,122.0,11911.0,Pave,,IR2,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,2005.0,2005.0,None,0.0,Gd,TA,Gd,TA,Av,0.0,0.0,684.0,684.0,Ex,Y,684.0,876.0,0.0,1560.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,1.0,2005.0,Fin,2.0,400.0,Y,100.0,38.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,174000.0
160.0,FV,40.0,3951.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,6.0,5.0,2009.0,2009.0,Stone,76.0,Gd,TA,Gd,TA,Av,0.0,0.0,612.0,612.0,Ex,Y,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,0.0,2009.0,RFn,2.0,528.0,Y,0.0,234.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,164500.0
50.0,C (all),105.0,8470.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,3.0,2.0,1915.0,1982.0,None,0.0,Fa,Fa,TA,Fa,No,0.0,0.0,1013.0,1013.0,TA,N,1013.0,0.0,513.0,1526.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,6.0,0.0,,,0.0,0.0,N,0.0,0.0,156.0,0.0,0.0,0.0,,MnPrv,,0.0,10.0,2009.0,85000.0
20.0,RL,60.0,8070.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,5.0,1994.0,1995.0,None,0.0,TA,TA,Gd,TA,No,588.0,0.0,402.0,990.0,Ex,Y,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,,,0.0,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,123600.0
20.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,5.0,1950.0,1950.0,None,0.0,TA,TA,,,,0.0,0.0,0.0,0.0,TA,Y,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1950.0,Unf,2.0,420.0,Y,0.0,29.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,109900.0
20.0,RL,85.0,8500.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,3.0,1961.0,1961.0,BrkCmn,203.0,TA,TA,TA,TA,No,600.0,0.0,635.0,1235.0,TA,Y,1235.0,0.0,0.0,1235.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,1961.0,Unf,2.0,480.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,12.0,2006.0,98600.0
30.0,RL,80.0,13360.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,1Fam,5.0,7.0,1921.0,2006.0,None,0.0,TA,Gd,Gd,TA,No,713.0,0.0,163.0,876.0,Ex,Y,964.0,0.0,0.0,964.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1921.0,Unf,2.0,432.0,Y,0.0,0.0,44.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,163500.0
190.0,C (all),60.0,7200.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,2fmCon,6.0,6.0,1910.0,1998.0,None,0.0,TA,TA,TA,Fa,Mn,1046.0,0.0,168.0,1214.0,Ex,N,1260.0,1031.0,0.0,2291.0,0.0,1.0,2.0,0.0,4.0,2.0,TA,9.0,1.0,1900.0,Unf,2.0,506.0,Y,0.0,0.0,0.0,0.0,99.0,0.0,,,,0.0,11.0,2007.0,133900.0
60.0,RL,69.0,9337.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1997.0,1997.0,None,0.0,TA,Gd,Gd,TA,No,648.0,0.0,176.0,824.0,Ex,Y,905.0,881.0,0.0,1786.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,1997.0,RFn,2.0,684.0,Y,0.0,162.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,204750.0
60.0,RL,,9765.0,Pave,,IR2,Lvl,AllPub,Corner,Gtl,1Fam,6.0,8.0,1993.0,1993.0,BrkFace,68.0,Ex,Gd,Gd,Gd,No,310.0,0.0,370.0,680.0,Gd,Y,680.0,790.0,0.0,1470.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,1.0,1993.0,Fin,2.0,420.0,Y,232.0,63.0,0.0,0.0,0.0,0.0,,,Shed,480.0,4.0,2009.0,185000.0
20.0,RL,78.0,10264.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,1999.0,1999.0,BrkFace,183.0,Gd,TA,Gd,TA,Av,1162.0,0.0,426.0,1588.0,Ex,Y,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,1999.0,RFn,2.0,472.0,Y,158.0,29.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,214000.0
20.0,RL,73.0,10921.0,Pave,,Reg,HLS,AllPub,Inside,Gtl,1Fam,4.0,5.0,1965.0,1965.0,BrkFace,48.0,TA,TA,TA,TA,No,520.0,0.0,440.0,960.0,TA,Y,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1965.0,Fin,1.0,432.0,P,120.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,94750.0
30.0,RL,85.0,10625.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,5.0,5.0,1920.0,1950.0,None,0.0,TA,TA,TA,TA,No,108.0,0.0,350.0,458.0,Fa,N,835.0,0.0,0.0,835.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1920.0,Unf,1.0,366.0,Y,0.0,0.0,77.0,0.0,0.0,0.0,,,Shed,400.0,5.0,2010.0,83000.0
20.0,RL,77.0,9320.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,4.0,5.0,1959.0,1959.0,None,0.0,TA,TA,TA,TA,No,569.0,0.0,381.0,950.0,Fa,Y,1225.0,0.0,0.0,1225.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,,,0.0,0.0,Y,352.0,0.0,0.0,0.0,0.0,0.0,,,Shed,400.0,1.0,2010.0,128950.0
20.0,RL,,10603.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,6.0,7.0,1977.0,2001.0,BrkFace,28.0,TA,TA,TA,TA,Mn,1200.0,0.0,410.0,1610.0,Gd,Y,1610.0,0.0,0.0,1610.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,2.0,1977.0,RFn,2.0,480.0,Y,168.0,68.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2010.0,205000.0
60.0,RL,77.0,9206.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1985.0,1985.0,BrkFace,336.0,Gd,TA,Gd,TA,No,0.0,0.0,741.0,741.0,TA,Y,977.0,755.0,0.0,1732.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,1.0,1985.0,Fin,2.0,476.0,Y,192.0,46.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,178000.0
90.0,RL,64.0,7018.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Duplex,5.0,5.0,1979.0,1979.0,None,0.0,TA,Fa,,,,0.0,0.0,0.0,0.0,TA,Y,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,1979.0,Unf,2.0,410.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,118964.0
20.0,RL,94.0,10402.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,2009.0,2009.0,None,0.0,TA,TA,Gd,TA,No,0.0,0.0,1226.0,1226.0,Ex,Y,1226.0,0.0,0.0,1226.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,2009.0,RFn,3.0,740.0,Y,0.0,36.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,198900.0
50.0,RM,,7758.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,7.0,4.0,1931.0,1950.0,BrkFace,600.0,TA,Fa,TA,TA,No,224.0,0.0,816.0,1040.0,Ex,Y,1226.0,592.0,0.0,1818.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,2.0,1951.0,Unf,1.0,240.0,Y,0.0,0.0,0.0,0.0,184.0,0.0,,,,0.0,6.0,2007.0,169500.0
60.0,FV,75.0,9375.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2003.0,2004.0,BrkFace,768.0,Gd,TA,Ex,TA,No,0.0,0.0,1053.0,1053.0,Ex,Y,1053.0,939.0,0.0,1992.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,1.0,2003.0,RFn,2.0,648.0,Y,140.0,45.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,250000.0
30.0,RM,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,7.0,1885.0,1995.0,None,0.0,TA,TA,Fa,TA,No,0.0,0.0,641.0,641.0,Gd,Y,1047.0,0.0,0.0,1047.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,1954.0,Unf,1.0,273.0,N,0.0,0.0,0.0,0.0,0.0,0.0,,,Shed,450.0,8.0,2007.0,100000.0
20.0,RM,50.0,6000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1948.0,1950.0,None,0.0,TA,TA,TA,TA,No,104.0,169.0,516.0,789.0,Ex,Y,789.0,0.0,0.0,789.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1948.0,Unf,1.0,250.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,115000.0
50.0,RM,85.0,8500.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,5.0,7.0,1919.0,2005.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,793.0,793.0,TA,N,997.0,520.0,0.0,1517.0,0.0,0.0,2.0,0.0,3.0,1.0,Fa,7.0,0.0,,,0.0,0.0,N,0.0,0.0,144.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,115000.0
20.0,RL,105.0,11751.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,6.0,6.0,1977.0,1977.0,BrkFace,480.0,TA,TA,Gd,TA,No,705.0,0.0,1139.0,1844.0,Ex,Y,1844.0,0.0,0.0,1844.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,1977.0,RFn,2.0,546.0,Y,0.0,122.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,1.0,2010.0,190000.0
50.0,RL,75.0,9525.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,4.0,1954.0,1972.0,None,0.0,TA,TA,TA,Fa,No,444.0,0.0,550.0,994.0,Gd,Y,1216.0,639.0,0.0,1855.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,0.0,1954.0,Unf,1.0,325.0,Y,182.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,136900.0
80.0,RL,,7750.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2000.0,2000.0,None,0.0,TA,TA,Gd,TA,No,250.0,0.0,134.0,384.0,Ex,Y,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,2000.0,Fin,2.0,400.0,Y,180.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,180000.0
60.0,RL,77.0,9965.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2007.0,2007.0,Stone,220.0,Gd,TA,Ex,TA,Av,984.0,0.0,280.0,1264.0,Ex,Y,1282.0,1414.0,0.0,2696.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,1.0,2007.0,Fin,3.0,792.0,Y,120.0,184.0,0.0,0.0,168.0,0.0,,,,0.0,10.0,2007.0,383970.0
20.0,RL,,21000.0,Pave,,Reg,Bnk,AllPub,Corner,Gtl,1Fam,6.0,5.0,1953.0,1953.0,BrkFace,184.0,TA,Gd,Gd,TA,Mn,35.0,869.0,905.0,1809.0,TA,Y,2259.0,0.0,0.0,2259.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,2.0,1953.0,Unf,2.0,450.0,Y,166.0,120.0,192.0,0.0,0.0,0.0,,MnPrv,,0.0,10.0,2007.0,217000.0
