news_articles_cleaned,article_length,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
currently evaluate GUI builder initially Motif wish flexible portable popular name UIMX TeleUSE xvt etc impressed see Galaxy Visix speak current user list supply Visix happy user expect see favourable comment net fairly expensive evaluation license Visix like query net negative experience Galaxy anybody evaluate prefer tool use Galaxy regret find mis feature advthanksance Phil,666,0.1928898,0.21276483,-0.060176656,-0.38625392,-0.3277402,0.024724308,0.11740969,0.11076756,-0.023126012,0.42201072,-0.06345749,-0.29734275,-0.11745929,-0.01907784,0.056614116,-0.12988545,-0.035047576,-0.19589233,-0.2183686,0.23431215,0.3701471,-0.21855547,0.10110658,-0.07605316,-0.14224339,-0.1348449,-0.09520959,0.3058511,0.09404858,-0.00915455,0.2554929,-0.048269052,0.26095092,0.117056526,-0.027188612,-0.1608591,-0.21430661,0.026882138,0.120856404,0.31484917,-0.04104503,-0.3606007,-0.23258792,-0.28653857,0.11031786,-0.3000026,-0.0016988999,-0.031035163,0.15464838,-0.10805477,0.14227812,-0.14261734,0.024592629,0.073101856,-0.10299231,-0.15877374,0.37904876,-0.02638923,0.23210499,0.15383306,0.15950085,0.29934597,0.14361864,0.039270483,0.0089983735,0.18358244,-0.040931802,-0.07856051,-0.17361864,0.3825489,-0.09814766,-0.12853667,-0.20039217,-0.10735072,-0.14903994,0.14252044,-0.21126968,-0.1759591,0.2161079,-0.13866097,0.1787748,0.29381797,0.024488926,-0.28983852,0.23836154,0.023209887,-0.1088805,-0.09800579,0.15172389,0.37012023,0.20295547,-0.04614534,-0.017734263,-0.29174092,-0.07712043,-0.24963723,-0.11472583,0.018152684,-0.4326759,-0.03853633,0.0875736,-0.006895979,0.09805732,0.06836678,0.068152376,0.17020231,0.040201075,0.114028014,0.008778462,-0.16054244,-0.07959566,-0.14306222,-0.40331483,-0.09427561,-0.14236851,-0.2549849,0.28432402,-0.16185215,0.07615686,-0.00078733935,0.1606319,-0.13050047,-0.05633067,0.2905018,-0.026153646,0.06276452,0.11294336,0.0046179383
see Jeff Fenholt speak find judgemental think wording add certainly inappropriate think try headbanger like program headbanger class alcholic etc condescending believe Jeff wear black see way Fenholt play Jesus Jesus Christ Superstar personally headbanger time hard time secular metal group promote free sex drug opinion promote thing find good christian metal group like Jon Jon Ogden jonomacakrtsgmotcom Motorola Cellular Advanced Products Division Voice Data,924,0.27166805,0.42062804,-0.14213203,-0.3196198,-0.0013308555,-0.057209313,0.29350907,-0.04348008,-0.3441115,0.19625475,-0.19733468,-0.581622,0.0362006,-0.099764585,0.17184393,-0.06304555,0.09147095,0.12503135,-0.13187924,-0.098676406,0.11629995,-0.09929151,0.19903675,-0.03263767,0.27800462,-0.21389195,-0.049581055,0.14691684,0.09351727,-0.10503423,0.13405877,-0.007530753,-0.027024234,0.15312904,0.08332339,-0.24595878,-0.3120003,-0.0742262,-0.08657106,0.29893944,-0.21041845,-0.0141301295,-0.3738741,0.07552361,0.087640144,-0.19825172,-0.08388633,0.09757938,-0.020819347,-0.006536355,0.21999842,0.058433957,0.085977465,0.1146947,0.18867299,0.06450704,0.08422992,-0.19152874,0.0026491059,0.15136774,-0.104010604,0.19257423,0.008723048,-0.113491885,0.14399436,0.10965095,0.16010337,0.041706063,0.051605094,0.107024625,-0.12360857,0.09760607,-0.090314984,-0.013383739,-0.18706524,0.39253774,0.11982716,-0.056642495,-0.035503905,0.18588863,0.21819043,0.09121102,-0.11706697,-0.2698627,-0.038695052,0.11325453,0.015342087,0.019076817,0.17529759,0.44276145,-0.046910107,0.12628709,-0.022893906,-0.19449946,0.24928553,0.115372084,-0.21494067,-0.1549648,-0.13846436,0.051556,0.25507364,-0.03190919,0.14119536,-0.18413079,0.050787456,-0.115842156,-0.14438856,0.038023517,-0.27462563,0.06916493,0.041346747,-0.023922866,-0.37678573,-0.20595881,0.13177314,-0.12661432,0.23113765,-0.032613505,0.22489004,0.112566724,-0.015167855,-0.18027222,0.11695161,0.3586027,-0.27818355,-0.048307627,0.2517453,-0.083044305
start get message Windows try execute DOS program Windows Program Manager File Manager message box come say program component compress use MS DOS expand command expand file know bogus execute program DOS run window program question COMMANDCOM yup basic DOS command line shell expand command tell file expand window app work fine message try execute DOS program Windows,658,0.19792756,0.42407826,0.07983212,-0.8179757,-0.28867343,0.045655496,0.23065759,-0.10025978,-0.29562744,0.46978295,-0.047703292,-0.45894286,0.1523601,0.48328805,-0.17204757,-0.4137134,-0.12650771,-0.12766655,-0.25302354,0.21519348,0.14955354,-0.6101418,0.026209095,-0.17763051,0.26773614,0.13199058,0.05619598,0.14845093,-0.41181093,-0.14781195,0.037396483,-0.39004487,0.025207434,0.20756719,-0.043285273,-0.19011687,0.013364906,0.0047518313,0.008366969,-0.14917623,0.056840207,-0.16075915,-0.12539634,-0.08530229,0.02046957,0.10054789,0.08530938,0.17158452,0.33033067,0.1617255,0.14071062,-0.37392992,0.13689774,-0.068702206,-0.06617155,-0.016415102,-0.016259376,0.048048403,0.15246536,-0.109935455,0.042407744,0.14828764,0.2901086,0.06845143,0.24656308,0.09394451,-0.10121011,0.034853265,-0.28975928,0.09850398,-0.114858076,-0.16246367,-0.14983717,-0.17859237,0.0040330403,0.017490294,0.06037267,0.08020081,0.15631896,-0.4362175,0.19075783,0.45832485,0.09477693,-0.30325142,0.10141432,0.040740084,-0.060957164,-0.1675832,0.42889905,0.30967614,0.22697155,0.026159903,0.21554528,-0.2602895,0.10937246,-0.3140359,-0.117782116,-0.042553272,-0.5167307,-0.2480331,-0.018618809,-0.030797236,0.037111454,-0.14094868,-0.25393066,0.4376993,0.047086034,0.24893638,-0.20660149,-0.27521303,-0.2748951,0.145172,-0.55934757,-0.23664258,0.32745084,-0.011103068,0.4009917,0.17456216,0.20403127,0.30549148,0.13717526,-0.64463854,-0.04839831,0.116791844,-0.34677112,-0.17326632,0.5037381,0.121041134
blast consistent petroleum product see propane interesting stuff explode contact air possible tank rupture explode far likely compound equip NG outlet run tank damage CEV rupture gas line allow gas spread unnoticed CS fume general excitement propane typically distinctive odor add reason smell leak reach flame spark Whoosh Fire maybe explosion Use NG pretty common Texas especially semi rural area true far FBI BATF track record incident bad think disarm people FBI follow policy make claim evidence evidence far tend refute story semper fi,1007,0.24385616,0.19658266,0.29193535,-0.4121825,-0.21066901,-0.20835498,0.44063222,-0.09499463,-0.18570873,0.3250215,0.06974933,-0.022065638,-0.13769837,-0.08309863,-0.267579,-0.17297836,-0.037315782,-0.05102527,-0.15257238,0.05209443,0.3265813,-0.43011692,0.18877687,-0.28012925,-0.0023463112,-0.13566378,0.3169435,-0.109683074,-0.3595033,0.16641207,-0.17366676,0.07120398,0.2566319,0.3306433,-0.08384447,0.08194759,0.026467774,0.065659955,0.07433866,0.045544107,-0.1693225,0.1378241,-0.12812503,0.007395136,-0.03809922,0.09673295,-0.21075973,0.61541975,0.4430738,0.041044977,0.15741938,0.038444467,0.023876978,0.090882555,0.03858519,-0.0558086,0.26443702,0.24186265,0.00024216385,0.20757222,-0.08388555,0.08216022,-0.15191084,0.13746305,0.289151,0.32336038,-0.17180532,-0.30980957,-0.1632331,0.038918257,-0.33136672,0.13904214,0.07544243,0.10432039,-0.38197064,0.036626004,0.0082667945,-0.4515769,-0.12803309,-0.062558636,0.005012923,-0.020911247,0.06299893,-0.24908723,0.076004446,0.21949916,-0.20981711,-0.14491877,0.34623495,0.77908844,0.14565152,0.10592099,-0.03812017,-0.4876463,0.4597163,-0.079151094,0.013022536,0.21680512,-0.3549444,-0.41675162,0.2729831,0.0128720375,0.14896578,0.12909825,0.19520418,0.06992565,-0.27440023,0.4604965,-0.054349422,0.07072933,-0.34956262,0.0382109,-0.15723471,-0.42024714,0.0197445,-0.12380338,0.5421694,-0.10510469,0.18959603,0.2935183,-0.116084374,-0.4582485,0.08654223,0.0041764523,-0.17646149,-0.5158451,0.25554708,-0.23679188
post ago code excerpt able help problem mainwinwin fine create detailwinwin receive initial expose event mainwinwin receive event relevent call mainwinwin XCreateSimpleWindow mydisplay DefaultRootWindowmydisplay myhintx myhinty myhintwidth myhintheight mainwinlinethick fg bg XSetStandardPropertiesmydisplay mainwinwin mainwintext mainwintext argv argc myhint mainwingc xcreategc mydisplay mainwinwin xmapraise mydisplay detailwinwin xmapsubwindow mydisplay mainwinwin event mask mainwin PPosition PSize StructureNotifyMask exposuremask KeyPressMask enterwindowmask leavewindowmask flag PPosition PSize create detailwinwin follow call hint new value detailwinwin XCreateSimpleWindow mydisplay DefaultRootWindowmydisplay myhintx myhinty myhintwidth myhintheight detailwinlinethick fg bg XSetStandardPropertiesmydisplay mainwinwin detailwintext detailwintext argv argc myhint detailwingc xcreategc mydisplay detailwinwin xmapraise mydisplay detailwinwin Event Mask flag identical mainwin flag event mask anybody idea initial expose event detailwinwin receive mainwinwin receive event love hear work great detail oversee,1720,-0.77739894,0.25938782,0.017870277,-0.5850898,-0.3646936,0.19033663,-0.44538578,0.1996562,-0.029544752,0.5093344,0.14332514,0.032040454,0.25421378,0.071853876,0.3867627,-0.3484532,0.17759138,0.18589306,-0.10054756,-0.38589156,0.0153672565,-0.32956755,0.24117616,0.20192365,0.10320631,-0.15123323,-0.011783769,0.18134116,-0.18839638,0.09589866,0.33287004,-0.3620348,0.015479905,-0.024308942,0.1993573,0.074776724,0.11501328,-0.33749703,0.08081161,0.10985695,-0.058016147,-0.26613304,-0.06422921,-0.20151064,0.16762377,-0.0013152455,-0.37811437,-0.34818017,0.08612546,-0.38767487,-0.2567289,0.07675954,-0.040885724,0.1212051,0.029905522,-0.019562662,-0.11508453,-0.22064275,0.009465038,-0.09483188,0.088726684,0.026341205,0.19628416,0.23489393,-0.1462966,-0.2380232,-0.020552395,-0.27825105,-0.15610167,0.45986453,0.021720871,-0.2762598,0.02980468,-0.11730999,0.3739753,-0.18759158,0.09683366,-0.528221,-0.039794046,-0.29514104,0.012957051,0.48523578,-0.01450619,0.2498984,-0.20564924,-0.2097695,0.5029895,-0.018602131,-0.54894346,-0.30580685,0.16139904,0.09232591,-0.09042052,-0.2609728,-0.06394295,-0.2414534,-0.34757516,-0.13206854,0.09033074,-0.06777505,-0.3489354,0.19486855,0.22358584,-0.064182915,0.09823568,0.23140617,0.16966243,0.085114785,0.0434141,-0.3040789,-0.122634344,0.25873664,-0.4323858,-0.039665513,0.17496802,-0.08088594,0.4127875,-0.074057534,-0.083190456,-0.3970951,0.3213839,-0.030891212,-0.15761654,-0.05778451,-0.33246732,0.57663953,0.45352238,-0.122160114
IMHO Clement pleasant personality aggravatingly pleasant opinion terrible analyst alway wrong prototypical example New Jersey goal Sunday grow Dick Irvin color Danny Gallivan know Irvin Dick Irvin friend Bill Clement Dick Irvin long team involve include national team New York Rangers John Davidson Bill Clement day,520,0.21445301,-0.09485423,-0.049951404,-0.13503563,0.056431226,-0.10190355,0.19987363,9.192484e-06,-0.052691977,-0.090393156,-0.039376087,-0.37667167,0.013508168,-0.119456194,-0.005853806,-0.104508564,0.017819602,0.016045155,0.06701536,0.15430981,0.21024016,0.09499017,0.004544658,0.119915105,-0.023092674,0.05660251,-0.16121268,-0.09762793,0.22476767,0.112356074,-0.03924931,-0.30040178,-0.16261376,0.09302402,0.0906862,-0.123300724,-0.08419948,-0.11152821,-0.07816878,0.106748044,-0.09173625,-0.23647648,-0.23763274,0.08192229,-0.08219791,-0.029987799,-0.15947422,0.06159534,0.11700308,-0.06456648,-0.011968298,-0.029266346,-0.09378371,0.16549434,0.21752979,-0.18004824,0.01268858,0.027128907,0.109863944,-0.015655708,-0.40626734,0.07102198,-0.039226245,-0.08734325,-0.03354852,0.23312321,-0.09536803,0.010325181,-0.090703174,-0.11765469,-0.10017185,-0.08019587,-0.2208935,0.17497452,-0.096581995,0.3076165,0.18893547,-0.031504527,0.0100511955,0.039098807,0.256699,-0.2686961,0.11614082,-0.020787876,0.06833655,-0.10716967,0.16162159,0.032920636,0.22300664,0.23769225,-0.048638552,-0.22154897,0.11317041,0.09904841,-0.19110368,0.18224245,0.17618227,0.15510012,0.26567748,-0.32201862,0.47273594,0.0022187368,0.14353648,-0.2532427,0.15380397,-0.32611123,-0.002463855,0.00086711225,-0.103894286,-0.0087177,0.25532168,-0.2610581,-0.20263258,-0.08113712,0.01144457,-0.013199536,0.25739884,0.3008084,0.033814117,0.1660424,0.055277295,-0.060489945,0.35724238,0.25563878,0.046376638,0.034132354,0.30102348,-0.020718047
Tennessee require sort safety class driver license require question quiz drive car block crash probability require license drive public road license necessary private property state require registration car public road California know tax purpose state currently require requirement public road car sit unused require insurance point significant difference make rule use public property make rule ownership half objection trust similar thing try local jurisdication country abuse far case safety class shedule fund hold year limited number participant registration list New York Chicago California confiscation gun owner theory support plane number overwhelmingly competence problem intentional misuse simply see abuse leery person come pike reasonable suggestion see abuse,1607,0.3650998,0.78567624,0.07458472,-0.8198413,0.058264602,0.08618781,0.6163996,0.20454344,-0.35451803,0.66793567,0.12788808,-0.19549263,0.1146261,0.14762495,-0.076582484,-0.18588206,-0.1964685,-0.18436292,-0.3801048,0.19295849,0.16009644,-0.35124415,-0.12426046,-0.034368247,0.21569683,-0.13543119,0.33499458,-0.05577456,-0.052327577,-0.12512009,0.33026636,-0.17974807,0.2711468,0.3744477,0.08854589,0.101854734,-0.2747985,-0.024588458,0.112172,-0.058960542,0.0004461333,-0.27272305,0.01292371,0.16133933,-0.22302781,0.010034589,-0.26305318,0.6838287,0.4055559,0.16792388,-4.4160894e-05,-0.3972898,0.03951216,-0.29066923,0.11911772,-0.32355765,-0.13731992,0.05217852,0.13906991,0.33130842,-0.08802836,0.3007559,-0.24378163,-0.2040799,-0.0618185,0.1084716,9.1343805e-05,-0.07050445,-0.39814284,0.26144204,-0.09559786,-0.02991402,0.26414698,0.1594874,-0.12412123,-0.013083137,0.10866363,-0.42355996,0.30395263,-0.2566733,0.57273585,0.1283661,-0.31155676,-0.3010966,0.33701748,-0.05166784,-0.23478003,-0.30969447,0.6011756,0.76710826,-0.006387841,0.31124952,0.08004222,-0.39744887,0.07204852,0.2561312,-0.12740195,0.033287697,-0.70878005,-0.0264687,0.43572026,-0.14914073,-0.26303884,0.117303975,0.16176176,-0.03499219,0.045431405,0.27155373,0.062502146,-0.033322252,-0.17868489,-0.33555862,-0.15858409,-0.35550803,0.1365093,-0.049396362,0.48777297,0.0015552415,0.21837275,0.40605685,-0.10209688,-0.6036543,0.07322737,0.23777281,0.10009492,-0.32585704,0.32204035,0.19612123
sentiment exactly unsubbe group christian discussion list belong chase away strife anger discontent lie et al Paul Saul say come preach Christ crucify let simple beauty faith God overshadow heady theological discussion thousand line post incarnation trapping church atheist agnostic read list christian intention earth waste time participate christian discussion list continue search christian discussion prayerful spirit fill kind humble patient etc circle Sheila Patterson CIT CR Technical Support Group CC Cornell University Ithaca NY,925,0.0766069,0.31661746,-0.08856494,-0.6142366,0.17882365,-0.042640377,0.28241765,0.08516747,-0.1692085,0.31333622,0.061480448,-0.42632005,0.16773109,-0.16289456,0.05883431,-0.061826568,-0.18212825,-0.12445779,-0.09602449,-0.004691257,0.0987805,-0.26578212,0.3517683,-0.1551742,0.1445799,-0.30737498,0.19061114,0.047229424,-0.23008408,-0.12216053,-0.046146873,-0.29062968,0.17483512,0.17307802,0.11806758,-0.1793374,-0.12693182,0.08814857,-0.010391344,0.0979381,-0.24634473,-0.081568405,0.1608753,0.19172926,0.23775817,-0.18111846,-0.12619784,0.071124926,0.1423791,-0.108079374,0.2066964,-0.26918593,0.22374447,-0.21962468,0.078269094,0.091271766,0.11280215,-0.16142796,-0.015747167,0.22942299,-0.42804265,0.16460054,0.0045813634,0.3371215,0.017942859,0.1524227,0.18517093,-0.0391236,0.0029780695,-0.035945553,0.038440537,0.2521521,-0.010282748,0.16207634,-0.07313309,0.10284662,0.23842828,-0.16273461,-0.11534065,0.039203975,0.16415322,-0.042779483,-0.22204785,-0.19517887,0.06297576,-0.2352049,0.06455097,0.12991129,0.35557514,0.3973959,-0.02923004,0.20459469,-0.084390216,0.16176525,-0.056156687,0.24918687,-0.11392687,-0.12243199,-0.19069926,-0.2653093,0.15861236,0.043425277,0.17050466,-0.31864908,0.14382337,-0.107406765,-0.05930024,0.30413532,-0.21061882,0.26866445,-0.2436864,-0.13334063,-0.32020473,-0.12199985,0.12982377,0.052016985,0.3459292,-0.28080773,-0.20158504,0.24740222,-0.11520391,-0.23512976,-0.15647869,0.23008275,-0.262559,-0.021070931,0.22860757,-0.118598126
original question time begin user heck experience user write small test program time forget draw response expose event unpreditable result application graphic try eliminate easy explanation see graphic say try copy different plane window try output dipslaye single plane datum possible pixel value pixmap value color plane Ken,756,0.26626223,0.2872765,-0.028106233,-0.5995778,-0.1610947,-0.004707476,0.11984816,0.113198996,-0.068193465,0.52138007,-0.009552885,-0.095545836,-0.04512836,0.0047947294,-0.08726266,-0.16452284,0.059708264,-0.11178319,-0.2584567,0.03519952,0.12533346,-0.29680523,0.026153319,-0.2008548,0.08904803,-0.08762246,0.015703123,0.11609296,-0.008467216,0.09159866,0.13699007,-0.23504898,0.06895273,0.31563818,0.28818542,-0.1305235,-0.050911956,-0.017949894,0.0279264,0.19785798,-0.12751691,-0.23544393,-0.10971556,-0.10734263,0.012600214,0.15551089,-0.23221575,0.15402171,0.3350514,-0.037074473,0.20615672,-0.3735512,-0.18398793,-0.042964622,0.013010593,-0.14271878,0.14694154,-0.05709464,0.24809399,-0.046239275,0.056046955,0.27680752,0.02537308,-0.13313918,-0.017229538,0.10041017,-0.08781988,-0.24732736,-0.18128127,0.04715392,-0.0799895,-0.12869777,-0.1030258,0.03543607,-0.06537193,0.15816575,-0.037459683,-0.10869146,-0.12641136,0.10856867,0.41096088,0.22551775,-0.069127284,-0.3565403,0.085406944,0.14139797,-0.16298072,-0.28672448,0.1717927,0.5445372,0.15989858,0.039646816,0.06727163,-0.39563757,0.04931704,-0.24826844,-0.32340777,-0.19810246,-0.3315074,-0.2873198,0.049036898,-0.065637,0.06892207,0.035692256,-0.19741705,0.117805645,-0.09588901,0.24105175,-0.066658564,-0.03208,-0.31096596,0.033673707,-0.43377674,-0.43915817,0.044184674,-0.22894993,0.45872766,-0.15051247,0.12412802,0.0058621014,0.13358183,-0.30669335,-0.019935342,0.16260937,-0.096756235,-0.2623637,0.39427957,-0.00039836264
instead silly argument backup light agree serve dual purpose let people car know reverse light area car back backup lamp current model bright old car Taurus Wagon bright illuminate good area car bright early car insofar vette have backup light look model year early red marker lamp white marker lamp near car hindquarter white reflector,794,0.25282893,0.11867538,0.18527952,-0.2853347,0.1145586,-4.0591316e-05,0.25474858,-0.016116867,-0.28998944,0.33326754,-0.14988022,-0.018356875,-0.0798213,0.27385408,0.31658778,-0.24679224,-0.29924756,-0.30903286,0.021548882,0.045425758,0.034332298,-0.4364996,0.06257045,-0.24502525,0.43961987,-0.22885633,0.120027065,0.10532624,-0.05712305,-0.0920569,0.12762459,0.18284751,0.17408425,0.048630014,0.22758242,0.020582903,-0.19535112,-0.22682658,0.29305393,0.081592984,-0.021502215,-0.20281368,-0.20766015,0.30497384,0.30866572,0.30673534,-0.10757257,0.4588811,0.50122434,0.08763013,0.06467519,-0.1083534,-0.20185629,-0.05495149,0.06511403,-0.18695036,0.13027312,0.07184523,0.20063984,0.09050951,0.39550078,0.023436558,-0.047528762,-0.269411,-0.18165165,0.14783962,-0.32417366,-0.2938201,-0.16906308,-0.117978945,-0.0043727066,0.09927614,0.17741178,0.2847938,-0.12402397,0.13119717,-0.41753224,-0.18553816,0.084998146,0.2207706,0.030350026,0.02439104,0.15471168,-0.44413075,0.4156491,0.08992208,-0.37328112,-0.1905715,0.10556202,0.5861363,0.078988366,0.17739289,-0.05258505,-0.48977062,0.19769476,-0.021769123,0.08684787,-0.044353463,0.009128811,-0.20642275,0.51458913,-0.22243534,0.08200109,0.11676675,0.37638152,-0.23973818,-0.16388223,0.1029645,-0.3392726,0.08762044,-0.0953352,-0.08784269,-0.38518515,-0.30535066,-0.29288056,-0.28213805,0.20847505,-0.16539063,0.016787745,0.19307089,-0.08879969,-0.6339277,-0.0969002,0.05565635,-0.39088386,-0.6037012,0.53057486,-0.14334007
